County,County Code,Year,Year Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,State,StateFIPS,CountyName,StateName,CountyFIPS,StateAbbr,STATE_COUNTY,state_abbrev,FIP_unique,Population,county_test
Jefferson,1073.0,2013.0,2013.0,All other alcohol-induced causes,A9,42.0,AL,1,Jefferson,Alabama,1073,AL,AL | JEFFERSON,AL,10731,659265.0,Jefferson
Jefferson,1073.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,6828.0,AL,1,Jefferson,Alabama,1073,AL,AL | JEFFERSON,AL,10731,659265.0,Jefferson
Lamar,1075.0,2007.0,2007.0,All other non-drug and non-alcohol causes,O9,190.0,AL,1,Lamar,Alabama,1075,AL,AL | LAMAR,AL,10751,14901.0,Lamar
Lamar,1075.0,2008.0,2008.0,All other non-drug and non-alcohol causes,O9,191.0,AL,1,Lamar,Alabama,1075,AL,AL | LAMAR,AL,10751,14799.0,Lamar
Lamar,1075.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,195.0,AL,1,Lamar,Alabama,1075,AL,AL | LAMAR,AL,10751,14689.0,Lamar
Lamar,1075.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,199.0,AL,1,Lamar,Alabama,1075,AL,AL | LAMAR,AL,10751,14496.0,Lamar
Lamar,1075.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,177.0,AL,1,Lamar,Alabama,1075,AL,AL | LAMAR,AL,10751,14291.0,Lamar
Lamar,1075.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,185.0,AL,1,Lamar,Alabama,1075,AL,AL | LAMAR,AL,10751,14248.0,Lamar
Lamar,1075.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,218.0,AL,1,Lamar,Alabama,1075,AL,AL | LAMAR,AL,10751,14212.0,Lamar
Lauderdale,1077.0,2007.0,2007.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,AL,1,Lauderdale,Alabama,1077,AL,AL | LAUDERDALE,AL,10771,91107.0,Lauderdale
Lauderdale,1077.0,2007.0,2007.0,All other non-drug and non-alcohol causes,O9,988.0,AL,1,Lauderdale,Alabama,1077,AL,AL | LAUDERDALE,AL,10771,91107.0,Lauderdale
Lauderdale,1077.0,2008.0,2008.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,AL,1,Lauderdale,Alabama,1077,AL,AL | LAUDERDALE,AL,10771,92202.0,Lauderdale
Lauderdale,1077.0,2008.0,2008.0,All other non-drug and non-alcohol causes,O9,971.0,AL,1,Lauderdale,Alabama,1077,AL,AL | LAUDERDALE,AL,10771,92202.0,Lauderdale
Lauderdale,1077.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,1013.0,AL,1,Lauderdale,Alabama,1077,AL,AL | LAUDERDALE,AL,10771,92526.0,Lauderdale
Lauderdale,1077.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,AL,1,Lauderdale,Alabama,1077,AL,AL | LAUDERDALE,AL,10771,92737.0,Lauderdale
Lauderdale,1077.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,1066.0,AL,1,Lauderdale,Alabama,1077,AL,AL | LAUDERDALE,AL,10771,92737.0,Lauderdale
Lauderdale,1077.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,AL,1,Lauderdale,Alabama,1077,AL,AL | LAUDERDALE,AL,10771,92607.0,Lauderdale
Lauderdale,1077.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,1065.0,AL,1,Lauderdale,Alabama,1077,AL,AL | LAUDERDALE,AL,10771,92607.0,Lauderdale
Lauderdale,1077.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,1048.0,AL,1,Lauderdale,Alabama,1077,AL,AL | LAUDERDALE,AL,10771,92662.0,Lauderdale
Lauderdale,1077.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,1113.0,AL,1,Lauderdale,Alabama,1077,AL,AL | LAUDERDALE,AL,10771,92701.0,Lauderdale
Lawrence,1079.0,2007.0,2007.0,All other non-drug and non-alcohol causes,O9,366.0,AL,1,Lawrence,Alabama,1079,AL,AL | LAWRENCE,AL,10791,34293.0,Lawrence
Lawrence,1079.0,2008.0,2008.0,All other non-drug and non-alcohol causes,O9,362.0,AL,1,Lawrence,Alabama,1079,AL,AL | LAWRENCE,AL,10791,34196.0,Lawrence
Lawrence,1079.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,AL,1,Lawrence,Alabama,1079,AL,AL | LAWRENCE,AL,10791,34315.0,Lawrence
Lawrence,1079.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,372.0,AL,1,Lawrence,Alabama,1079,AL,AL | LAWRENCE,AL,10791,34315.0,Lawrence
Lawrence,1079.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,372.0,AL,1,Lawrence,Alabama,1079,AL,AL | LAWRENCE,AL,10791,34342.0,Lawrence
Lawrence,1079.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,414.0,AL,1,Lawrence,Alabama,1079,AL,AL | LAWRENCE,AL,10791,34051.0,Lawrence
Lawrence,1079.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,387.0,AL,1,Lawrence,Alabama,1079,AL,AL | LAWRENCE,AL,10791,33806.0,Lawrence
Lawrence,1079.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,388.0,AL,1,Lawrence,Alabama,1079,AL,AL | LAWRENCE,AL,10791,33575.0,Lawrence
Lee,1081.0,2007.0,2007.0,All other non-drug and non-alcohol causes,O9,818.0,AL,1,Lee,Alabama,1081,AL,AL | LEE,AL,10811,131934.0,Lee
Lee,1081.0,2008.0,2008.0,All other non-drug and non-alcohol causes,O9,833.0,AL,1,Lee,Alabama,1081,AL,AL | LEE,AL,10811,134524.0,Lee
Lee,1081.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,AL,1,Lee,Alabama,1081,AL,AL | LEE,AL,10811,138566.0,Lee
Lee,1081.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,809.0,AL,1,Lee,Alabama,1081,AL,AL | LEE,AL,10811,138566.0,Lee
Lee,1081.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,800.0,AL,1,Lee,Alabama,1081,AL,AL | LEE,AL,10811,140794.0,Lee
Lee,1081.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,817.0,AL,1,Lee,Alabama,1081,AL,AL | LEE,AL,10811,144130.0,Lee
Lee,1081.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,919.0,AL,1,Lee,Alabama,1081,AL,AL | LEE,AL,10811,148567.0,Lee
Lee,1081.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,AL,1,Lee,Alabama,1081,AL,AL | LEE,AL,10811,151809.0,Lee
Lee,1081.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,1097.0,AL,1,Lee,Alabama,1081,AL,AL | LEE,AL,10811,151809.0,Lee
Limestone,1083.0,2007.0,2007.0,All other non-drug and non-alcohol causes,O9,640.0,AL,1,Limestone,Alabama,1083,AL,AL | LIMESTONE,AL,10831,76063.0,Limestone
Limestone,1083.0,2008.0,2008.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,AL,1,Limestone,Alabama,1083,AL,AL | LIMESTONE,AL,10831,78835.0,Limestone
Limestone,1083.0,2008.0,2008.0,All other non-drug and non-alcohol causes,O9,623.0,AL,1,Limestone,Alabama,1083,AL,AL | LIMESTONE,AL,10831,78835.0,Limestone
Limestone,1083.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,AL,1,Limestone,Alabama,1083,AL,AL | LIMESTONE,AL,10831,81326.0,Limestone
Limestone,1083.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,611.0,AL,1,Limestone,Alabama,1083,AL,AL | LIMESTONE,AL,10831,81326.0,Limestone
Limestone,1083.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,AL,1,Limestone,Alabama,1083,AL,AL | LIMESTONE,AL,10831,83181.0,Limestone
Limestone,1083.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,632.0,AL,1,Limestone,Alabama,1083,AL,AL | LIMESTONE,AL,10831,83181.0,Limestone
Limestone,1083.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,692.0,AL,1,Limestone,Alabama,1083,AL,AL | LIMESTONE,AL,10831,85557.0,Limestone
Limestone,1083.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,723.0,AL,1,Limestone,Alabama,1083,AL,AL | LIMESTONE,AL,10831,87326.0,Limestone
Limestone,1083.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,642.0,AL,1,Limestone,Alabama,1083,AL,AL | LIMESTONE,AL,10831,88916.0,Limestone
Lowndes,1085.0,2007.0,2007.0,All other non-drug and non-alcohol causes,O9,122.0,AL,1,Lowndes,Alabama,1085,AL,AL | LOWNDES,AL,10851,11973.0,Lowndes
Lowndes,1085.0,2008.0,2008.0,All other non-drug and non-alcohol causes,O9,127.0,AL,1,Lowndes,Alabama,1085,AL,AL | LOWNDES,AL,10851,11813.0,Lowndes
Lowndes,1085.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,141.0,AL,1,Lowndes,Alabama,1085,AL,AL | LOWNDES,AL,10851,11486.0,Lowndes
Lowndes,1085.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,145.0,AL,1,Lowndes,Alabama,1085,AL,AL | LOWNDES,AL,10851,11289.0,Lowndes
Lowndes,1085.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,140.0,AL,1,Lowndes,Alabama,1085,AL,AL | LOWNDES,AL,10851,11140.0,Lowndes
Lowndes,1085.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,126.0,AL,1,Lowndes,Alabama,1085,AL,AL | LOWNDES,AL,10851,10851.0,Lowndes
Lowndes,1085.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,124.0,AL,1,Lowndes,Alabama,1085,AL,AL | LOWNDES,AL,10851,10661.0,Lowndes
Macon,1087.0,2007.0,2007.0,All other non-drug and non-alcohol causes,O9,297.0,AL,1,Macon,Alabama,1087,AL,AL | MACON,AL,10871,21942.0,Macon
Macon,1087.0,2008.0,2008.0,All other non-drug and non-alcohol causes,O9,244.0,AL,1,Macon,Alabama,1087,AL,AL | MACON,AL,10871,21597.0,Macon
Macon,1087.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,271.0,AL,1,Macon,Alabama,1087,AL,AL | MACON,AL,10871,21190.0,Macon
Macon,1087.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,236.0,AL,1,Macon,Alabama,1087,AL,AL | MACON,AL,10871,21505.0,Macon
Macon,1087.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,239.0,AL,1,Macon,Alabama,1087,AL,AL | MACON,AL,10871,21284.0,Macon
Macon,1087.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,214.0,AL,1,Macon,Alabama,1087,AL,AL | MACON,AL,10871,20608.0,Macon
Macon,1087.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,234.0,AL,1,Macon,Alabama,1087,AL,AL | MACON,AL,10871,20021.0,Macon
Madison,1089.0,2007.0,2007.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,315859.0,Madison
Madison,1089.0,2007.0,2007.0,All other alcohol-induced causes,A9,11.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,315859.0,Madison
Madison,1089.0,2007.0,2007.0,All other non-drug and non-alcohol causes,O9,2489.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,315859.0,Madison
Madison,1089.0,2008.0,2008.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,323526.0,Madison
Madison,1089.0,2008.0,2008.0,All other alcohol-induced causes,A9,10.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,323526.0,Madison
Madison,1089.0,2008.0,2008.0,All other non-drug and non-alcohol causes,O9,2456.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,323526.0,Madison
Madison,1089.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,330856.0,Madison
Madison,1089.0,2009.0,2009.0,All other alcohol-induced causes,A9,19.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,330856.0,Madison
Madison,1089.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,2456.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,330856.0,Madison
Madison,1089.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,336095.0,Madison
Madison,1089.0,2010.0,2010.0,All other alcohol-induced causes,A9,23.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,336095.0,Madison
Madison,1089.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,2573.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,336095.0,Madison
Madison,1089.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,339565.0,Madison
Madison,1089.0,2011.0,2011.0,All other alcohol-induced causes,A9,11.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,339565.0,Madison
Madison,1089.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,2557.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,339565.0,Madison
Madison,1089.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,342730.0,Madison
Madison,1089.0,2012.0,2012.0,All other alcohol-induced causes,A9,17.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,342730.0,Madison
Madison,1089.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,2691.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,342730.0,Madison
Madison,1089.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,346625.0,Madison
Madison,1089.0,2013.0,2013.0,All other alcohol-induced causes,A9,12.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,346625.0,Madison
Madison,1089.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,2754.0,AL,1,Madison,Alabama,1089,AL,AL | MADISON,AL,10891,346625.0,Madison
Marengo,1091.0,2007.0,2007.0,All other non-drug and non-alcohol causes,O9,232.0,AL,1,Marengo,Alabama,1091,AL,AL | MARENGO,AL,10911,21475.0,Marengo
Marengo,1091.0,2008.0,2008.0,All other non-drug and non-alcohol causes,O9,249.0,AL,1,Marengo,Alabama,1091,AL,AL | MARENGO,AL,10911,21331.0,Marengo
Marengo,1091.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,232.0,AL,1,Marengo,Alabama,1091,AL,AL | MARENGO,AL,10911,21170.0,Marengo
Marengo,1091.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,248.0,AL,1,Marengo,Alabama,1091,AL,AL | MARENGO,AL,10911,20956.0,Marengo
Marengo,1091.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,250.0,AL,1,Marengo,Alabama,1091,AL,AL | MARENGO,AL,10911,20661.0,Marengo
Marengo,1091.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,237.0,AL,1,Marengo,Alabama,1091,AL,AL | MARENGO,AL,10911,20375.0,Marengo
Marengo,1091.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,258.0,AL,1,Marengo,Alabama,1091,AL,AL | MARENGO,AL,10911,20119.0,Marengo
Marion,1093.0,2007.0,2007.0,All other non-drug and non-alcohol causes,O9,375.0,AL,1,Marion,Alabama,1093,AL,AL | MARION,AL,10931,30849.0,Marion
Marion,1093.0,2008.0,2008.0,All other non-drug and non-alcohol causes,O9,436.0,AL,1,Marion,Alabama,1093,AL,AL | MARION,AL,10931,30918.0,Marion
Marion,1093.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,391.0,AL,1,Marion,Alabama,1093,AL,AL | MARION,AL,10931,30646.0,Marion
Marion,1093.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,427.0,AL,1,Marion,Alabama,1093,AL,AL | MARION,AL,10931,30816.0,Marion
Marion,1093.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,438.0,AL,1,Marion,Alabama,1093,AL,AL | MARION,AL,10931,30652.0,Marion
Marion,1093.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,392.0,AL,1,Marion,Alabama,1093,AL,AL | MARION,AL,10931,30484.0,Marion
Marion,1093.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,390.0,AL,1,Marion,Alabama,1093,AL,AL | MARION,AL,10931,30224.0,Marion
Marshall,1095.0,2007.0,2007.0,All other non-drug and non-alcohol causes,O9,979.0,AL,1,Marshall,Alabama,1095,AL,AL | MARSHALL,AL,10951,89605.0,Marshall
Marshall,1095.0,2008.0,2008.0,All other non-drug and non-alcohol causes,O9,1019.0,AL,1,Marshall,Alabama,1095,AL,AL | MARSHALL,AL,10951,91072.0,Marshall
Marshall,1095.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,1037.0,AL,1,Marshall,Alabama,1095,AL,AL | MARSHALL,AL,10951,92213.0,Marshall
Marshall,1095.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,1018.0,AL,1,Marshall,Alabama,1095,AL,AL | MARSHALL,AL,10951,93122.0,Marshall
Marshall,1095.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,1033.0,AL,1,Marshall,Alabama,1095,AL,AL | MARSHALL,AL,10951,93895.0,Marshall
Marshall,1095.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,AL,1,Marshall,Alabama,1095,AL,AL | MARSHALL,AL,10951,94260.0,Marshall
Marshall,1095.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,1066.0,AL,1,Marshall,Alabama,1095,AL,AL | MARSHALL,AL,10951,94260.0,Marshall
Marshall,1095.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,AL,1,Marshall,Alabama,1095,AL,AL | MARSHALL,AL,10951,94356.0,Marshall
Marshall,1095.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,1089.0,AL,1,Marshall,Alabama,1095,AL,AL | MARSHALL,AL,10951,94356.0,Marshall
Mobile,1097.0,2007.0,2007.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,49.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,405715.0,Mobile
Mobile,1097.0,2007.0,2007.0,All other alcohol-induced causes,A9,30.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,405715.0,Mobile
Mobile,1097.0,2007.0,2007.0,All other non-drug and non-alcohol causes,O9,3997.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,405715.0,Mobile
Mobile,1097.0,2008.0,2008.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,49.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,409196.0,Mobile
Mobile,1097.0,2008.0,2008.0,All other alcohol-induced causes,A9,29.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,409196.0,Mobile
Mobile,1097.0,2008.0,2008.0,All other non-drug and non-alcohol causes,O9,3964.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,409196.0,Mobile
Mobile,1097.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,50.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,411994.0,Mobile
Mobile,1097.0,2009.0,2009.0,All other alcohol-induced causes,A9,32.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,411994.0,Mobile
Mobile,1097.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,3978.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,411994.0,Mobile
Mobile,1097.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,39.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,413315.0,Mobile
Mobile,1097.0,2010.0,2010.0,All other alcohol-induced causes,A9,42.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,413315.0,Mobile
Mobile,1097.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,3967.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,413315.0,Mobile
Mobile,1097.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,413068.0,Mobile
Mobile,1097.0,2011.0,2011.0,All other alcohol-induced causes,A9,22.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,413068.0,Mobile
Mobile,1097.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,4055.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,413068.0,Mobile
Mobile,1097.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,47.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,413816.0,Mobile
Mobile,1097.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,413816.0,Mobile
Mobile,1097.0,2012.0,2012.0,All other alcohol-induced causes,A9,23.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,413816.0,Mobile
Mobile,1097.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,4192.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,413816.0,Mobile
Mobile,1097.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,57.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,413918.0,Mobile
Mobile,1097.0,2013.0,2013.0,All other alcohol-induced causes,A9,25.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,413918.0,Mobile
Mobile,1097.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,4170.0,AL,1,Mobile,Alabama,1097,AL,AL | MOBILE,AL,10971,413918.0,Mobile
Monroe,1099.0,2007.0,2007.0,All other non-drug and non-alcohol causes,O9,245.0,AL,1,Monroe,Alabama,1099,AL,AL | MONROE,AL,10991,23437.0,Monroe
Monroe,1099.0,2008.0,2008.0,All other non-drug and non-alcohol causes,O9,259.0,AL,1,Monroe,Alabama,1099,AL,AL | MONROE,AL,10991,23393.0,Monroe
Monroe,1099.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,242.0,AL,1,Monroe,Alabama,1099,AL,AL | MONROE,AL,10991,23218.0,Monroe
Monroe,1099.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,285.0,AL,1,Monroe,Alabama,1099,AL,AL | MONROE,AL,10991,23005.0,Monroe
Monroe,1099.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,256.0,AL,1,Monroe,Alabama,1099,AL,AL | MONROE,AL,10991,22796.0,Monroe
Monroe,1099.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,279.0,AL,1,Monroe,Alabama,1099,AL,AL | MONROE,AL,10991,22581.0,Monroe
Monroe,1099.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,235.0,AL,1,Monroe,Alabama,1099,AL,AL | MONROE,AL,10991,22170.0,Monroe
Montgomery,1101.0,2007.0,2007.0,All other non-drug and non-alcohol causes,O9,2008.0,AL,1,Montgomery,Alabama,1101,AL,AL | MONTGOMERY,AL,11011,227888.0,Montgomery
Montgomery,1101.0,2008.0,2008.0,All other non-drug and non-alcohol causes,O9,2030.0,AL,1,Montgomery,Alabama,1101,AL,AL | MONTGOMERY,AL,11011,227461.0,Montgomery
Montgomery,1101.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,AL,1,Montgomery,Alabama,1101,AL,AL | MONTGOMERY,AL,11011,227607.0,Montgomery
Montgomery,1101.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,2000.0,AL,1,Montgomery,Alabama,1101,AL,AL | MONTGOMERY,AL,11011,227607.0,Montgomery
Montgomery,1101.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,AL,1,Montgomery,Alabama,1101,AL,AL | MONTGOMERY,AL,11011,229505.0,Montgomery
Montgomery,1101.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,1954.0,AL,1,Montgomery,Alabama,1101,AL,AL | MONTGOMERY,AL,11011,229505.0,Montgomery
Montgomery,1101.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,1946.0,AL,1,Montgomery,Alabama,1101,AL,AL | MONTGOMERY,AL,11011,229189.0,Montgomery
Montgomery,1101.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,AL,1,Montgomery,Alabama,1101,AL,AL | MONTGOMERY,AL,11011,228874.0,Montgomery
Montgomery,1101.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,1973.0,AL,1,Montgomery,Alabama,1101,AL,AL | MONTGOMERY,AL,11011,228874.0,Montgomery
Montgomery,1101.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,2078.0,AL,1,Montgomery,Alabama,1101,AL,AL | MONTGOMERY,AL,11011,228190.0,Montgomery
Morgan,1103.0,2007.0,2007.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,AL,1,Morgan,Alabama,1103,AL,AL | MORGAN,AL,11031,116397.0,Morgan
Morgan,1103.0,2007.0,2007.0,All other alcohol-induced causes,A9,12.0,AL,1,Morgan,Alabama,1103,AL,AL | MORGAN,AL,11031,116397.0,Morgan
Morgan,1103.0,2007.0,2007.0,All other non-drug and non-alcohol causes,O9,1090.0,AL,1,Morgan,Alabama,1103,AL,AL | MORGAN,AL,11031,116397.0,Morgan
Morgan,1103.0,2008.0,2008.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,AL,1,Morgan,Alabama,1103,AL,AL | MORGAN,AL,11031,117694.0,Morgan
Morgan,1103.0,2008.0,2008.0,All other non-drug and non-alcohol causes,O9,1165.0,AL,1,Morgan,Alabama,1103,AL,AL | MORGAN,AL,11031,117694.0,Morgan
Morgan,1103.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0,AL,1,Morgan,Alabama,1103,AL,AL | MORGAN,AL,11031,118954.0,Morgan
Morgan,1103.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,1091.0,AL,1,Morgan,Alabama,1103,AL,AL | MORGAN,AL,11031,118954.0,Morgan
Morgan,1103.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,AL,1,Morgan,Alabama,1103,AL,AL | MORGAN,AL,11031,119608.0,Morgan
