REPORTER_DEA_NO,REPORTER_STATE,REPORTER_ZIP,REPORTER_COUNTY,TRANSACTION_CODE,DRUG_CODE,DRUG_NAME,QUANTITY,TRANSACTION_DATE,Product_Name,year
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,11232012,HYDROCODONE BIT/ACETA 10MG/325MG USP,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,11212012,"OXYCODONE HCL 15MG TABLETS, USP",2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,15.0,11142012,"OXYCODONE HCL 5MG TABLETS, USP",2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,1132009,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,6.0,9042009,HYDROCODONE BIT/ACETA 10MG/325MG USP,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,6.0,9102009,HYDROCODONE BIT/ACETA 10MG/325MG USP,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,4.0,1152010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,3012010,HYDROCODONE BIT/ACETA 10MG/500MG USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,12.0,3152010,OXYCODONE HCL 5MG USP TABLETS,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,5032010,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,6242010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,7282010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,4.0,7132010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,9102010,HYDROCODONE BIT/ACETA 5MG/325MG USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,9172010,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,9022010,OXYCONTIN 80MG OXYCODONE HCL CR TABL,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,1142011,OXYCONTIN 60MG OXYCODONE HCL CR TABL,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,2022011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,3172011,HYDROCODONE BIT/ACETA 10MG/325MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,5102011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,5262011,HYDROCODONE BIT/ACETA 10MG/500MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,30.0,5202011,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,3.0,6292011,HYDROCODONE BIT/ACETA 10MG/325MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,9192011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,9282011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,11082011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,3.0,1052012,HYDROCODONE BIT/ACETA 10MG/325MG USP,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,36.0,1242012,OXYCODONE HCL 5MG USP TABLETS,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,2172012,HYDROCODONE BIT./IBUPROFEN;7.5MG & 2,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,24.0,3062012,OXYCODONE HCL 5MG USP TABLETS,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,3.0,5302012,HYDROCODONE BIT/ACETA 10MG/325MG USP,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,8.0,5102012,OXYCODONE HCL 15MG USP TABLETS,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,8282012,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,3.0,11092012,HYDROCODONE BIT/ACETA 10MG/325MG USP,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,1062009,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,8.0,4232009,HYDROCODONE BIT/ACETA 5MG/325MG USP,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,5.0,6122009,HYDROCODONE BIT/ACETA 5MG/325MG USP,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,8122009,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,9172009,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,10.0,1292010,HYDROCODONE BIT/ACETA 5MG/325MG USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,4.0,1192010,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,3232010,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,7062010,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,4.0,11042010,HYDROCODONE BIT/ACETA 5MG/325MG USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,11062010,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,6.0,12152010,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,3152011,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,4232011,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,5112011,HYDROCODONE BIT/ACETA 10MG/325MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,8042011,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,12.0,8162011,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,12292011,OXYCONTIN 20MG OXYCODONE HCL CR TABL,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,2112012,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,4112012,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,6292012,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,6292012,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,8242012,OXYCONTIN 20MG OXYCODONE HCL CR TABL,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,8232012,HYDROCODONE.BITARTRATE/IBUPROFEN 7.5,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,9112012,OXYCODONE HYDROCHLORIDE 30MG TABLET,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,9112012,OXYCONTIN 20MG OXYCODONE HCL CR TABL,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,11302012,OXYCODONE HCI 10MG TABLETS USP,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,12292012,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,6062012,OXYCONTIN 20MG OXYCODONE HCL CR TABL,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,10.0,8172012,"OXYCODONE HCL 15MG TABLETS, USP",2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,4292009,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,5042009,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,5282009,HYDROCODONE BITARTRATE AND ACETA 7.5,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,6242009,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,8042009,HYDROCODONE BIT./IBUPROFEN;7.5MG & 2,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,10.0,8242009,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,9302009,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,3.0,10062009,HYDROCODONE BITARTRATE AND ACETA 7.5,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,10072009,HYDROCODONE BITARTRATE AND ACETA 7.5,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,10162009,OXYCONTIN - 10MG OXYCODONE.HCL CONTR,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,10022009,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,1282010,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,3292010,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,4.0,4082010,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,7302010,OXYCODONE HYDROCHLORIDE 30MG TABLET,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,10212010,OXYCONTIN 40MG OXYCODONE HCL CR TABL,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,11122010,OXYCONTIN 20MG OXYCODONE HCL CR TABL,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,1212011,VICODIN TABLETS 5MG HYDROCODONE.BIT,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,1262011,HYDROCODONE BIT/ACETA 5MG/325MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,1032011,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,2082011,OXYCODONE HYDROCHLORIDE 30MG TABLET,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,3032011,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,3012011,OXYCONTIN 20MG OXYCODONE HCL CR TABL,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,4052011,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,1132009,HYDROCODONE BIT/ACETA 10MG/500MG USP,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,2112009,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,5192009,OXYCODONE HYDROCHLORIDE 80MG TABS.,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,7022009,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,9022009,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,10022009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,11052009,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,11202009,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,1122010,OXYCODONE HCI 10MG TABLETS USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,10.0,2192010,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,10.0,3042010,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,4262010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,4192010,OXYCODONE HCL 15MG USP TABLETS,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,7012010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,7292010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,9302010,HYDROCODONE BIT/ACETA 10MG/325MG USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,10042010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,10202010,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,1072011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,2072011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,4042011,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,4262011,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,8252011,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,9142011,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,9272011,OXYCODONE HCI 10MG TABLETS USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,12072011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,12082011,OXYCONTIN 10MG OXYCODONE HCL CR TABL,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,10.0,2032012,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,10.0,3072012,OXYCODONE HCI 10MG TABLETS USP,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,3.0,4102012,HYDROCODONE BIT./ACETAMINOPHEN TABS.,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,5092012,HYDROCODONE BIT/ACETA 10MG/325MG USP,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,5182012,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,5252012,OXYCODONE HCI  20 MG TABLETS USP,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,6152012,HYDROCODONE BIT/ACETA 10MG/325MG USP,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,6192012,HYDROCODONE BIT/HOMATROPINE METHYLBR,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,3.0,7302012,HYDROCODONE BIT/ACETA 10MG/325MG USP,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,4.0,8062012,OXYCODONE HYDROCHLORIDE 30MG TABLET,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,9212012,OXYCONTIN 20MG OXYCODONE HCL CR TABL,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,10182012,HYDROCODONE BIT/ACETA 10MG/325MG USP,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,10232012,HYDROCODONE BIT/ACETA 10MG/325MG USP,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,10152012,HYDROCODONE BIT./ACETAMINOPHEN TABS.,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,11022012,HYDROCODONE BIT/ACETA 10MG/325MG USP,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,8.0,3292011,OXYCONTIN 40MG OXYCODONE HCL CR TABL,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,4212011,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,5202011,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,6222011,HYDROCODONE BIT/ACETA 10MG/500MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,6232011,HYDROCODONE BIT/ACETA 5MG/325MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,8232011,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,8302011,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,8092011,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,8292011,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,10252011,HYDROCODONE BIT/ACETA 5MG/325MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,11142011,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,11252011,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,6.0,11032011,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,4.0,12162011,HYDROCODONE BIT/ACETA 10MG/325MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,1162012,"OXYCODONE HCL 15MG TABLETS, 100 CT",2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,1302012,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,3212012,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,4.0,3232012,HYDROCODONE BITARTRATE AND ACETA 5MG,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,4.0,4172012,HYDROCODONE BIT/ACETA 10MG/325MG USP,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,6262012,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,7022012,HYDROCODONE BIT/ACETA 10MG/325MG USP,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,7192012,HYDROCODONE BIT/ACETA 10MG/325MG USP,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,7062012,HYDROCODONE BIT./ACETAMINOPHEN TABS.,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,9242012,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,9182012,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,10152012,HYDROCODONE BIT./ACETAMINOPHEN TABS.,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,11282012,HYDROCODONE BIT./ACETAMINOPHEN TABS.,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,12272012,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,2232009,OXYCODONE HYDROCHLORIDE 30MG TABLET,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,2162009,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,3192009,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,10.0,4092009,OXYCODONE.HCL/APAP 10MG/325MG TABS,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,5212009,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,10202009,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,12072009,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,12072009,OXYCODONE HYDROCHLORIDE 20MG TABLETS,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,1192010,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,2122010,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,3162010,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,3082010,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,5132010,OXYCONTIN 60MG COTROLLED RELEASE OXY,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,6172010,OXYCONTIN - 10MG OXYCODONE.HCL CONTR,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,7072010,OXYCONTIN 60MG COTROLLED RELEASE OXY,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,8092010,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,9302010,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,9302010,HYDROCODONE BITARTRATE AND ACETA 5MG,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,10202010,OXYCODONE.HCL 10MG / APAP 650MG TABL,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,11012010,HYDROCODONE BIT/ACETA 5MG/325MG USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,6.0,11192010,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,6.0,11192010,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,6.0,1172011,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,4.0,2042011,HYDROCODONE BIT/ACETA 10MG/500MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,6.0,3032011,OXYCODONE HYDROCHLORIDE 30MG TABLET,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,4.0,5172011,HYDROCODONE BIT/ACETA 10MG/325MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,11072011,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,1022012,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,4.0,2212012,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,2202012,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,3142012,HYDROCODONE BITARTRATE AND ACETA 7.5,2012
